timestamp,date,time,vehicle_type,direction,vehicle_id,total_in,total_out
2026-01-21T09:33:06.096763,2026-01-21,09:33:06,car,ENTRY,276,63,85
2026-01-21T09:33:06.097546,2026-01-21,09:33:06,car,ENTRY,276,63,85
2026-01-21T09:33:10.213322,2026-01-21,09:33:10,car,EXIT,281,63,86
2026-01-21T09:33:11.475605,2026-01-21,09:33:11,car,ENTRY,282,64,86
2026-01-21T09:33:12.850054,2026-01-21,09:33:12,car,EXIT,283,64,87
2026-01-21T09:33:13.363575,2026-01-21,09:33:13,car,ENTRY,283,65,87
2026-01-21T09:33:14.086987,2026-01-21,09:33:14,car,EXIT,283,65,88
2026-01-21T09:33:17.666129,2026-01-21,09:33:17,car,EXIT,287,65,89
2026-01-21T09:33:18.535794,2026-01-21,09:33:18,car,EXIT,287,65,90
2026-01-21T09:33:24.355069,2026-01-21,09:33:24,car,EXIT,289,65,91
2026-01-21T09:33:27.028545,2026-01-21,09:33:27,car,EXIT,297,65,92
2026-01-21T09:33:28.242229,2026-01-21,09:33:28,car,ENTRY,298,68,92
2026-01-21T09:33:28.243359,2026-01-21,09:33:28,car,ENTRY,298,68,92
2026-01-21T09:33:28.244195,2026-01-21,09:33:28,car,ENTRY,298,68,92
2026-01-21T09:33:32.422922,2026-01-21,09:33:32,car,EXIT,303,68,93
2026-01-21T09:33:33.643655,2026-01-21,09:33:33,car,ENTRY,304,69,93
2026-01-21T09:33:34.960864,2026-01-21,09:33:34,car,EXIT,305,69,94
2026-01-21T09:33:35.468679,2026-01-21,09:33:35,car,ENTRY,305,70,94
2026-01-21T09:33:36.173653,2026-01-21,09:33:36,car,EXIT,305,70,95
2026-01-21T09:33:39.913359,2026-01-21,09:33:39,car,EXIT,309,70,96
2026-01-21T09:33:40.973396,2026-01-21,09:33:40,car,EXIT,309,70,97
2026-01-21T09:33:48.179738,2026-01-21,09:33:48,car,EXIT,311,70,98
2026-01-21T09:33:50.928851,2026-01-21,09:33:50,car,EXIT,319,70,99
2026-01-21T09:33:52.029919,2026-01-21,09:33:52,car,ENTRY,320,73,99
2026-01-21T09:33:52.031055,2026-01-21,09:33:52,car,ENTRY,320,73,99
2026-01-21T09:33:52.031992,2026-01-21,09:33:52,car,ENTRY,320,73,99
2026-01-21T09:33:56.006898,2026-01-21,09:33:56,car,EXIT,325,73,100
2026-01-21T09:33:57.166495,2026-01-21,09:33:57,car,ENTRY,326,74,100
2026-01-21T09:33:58.451257,2026-01-21,09:33:58,car,EXIT,327,74,101
2026-01-21T09:33:58.965825,2026-01-21,09:33:58,car,ENTRY,327,75,101
2026-01-21T09:33:59.620660,2026-01-21,09:33:59,car,EXIT,327,75,102
2026-01-21T09:34:03.249853,2026-01-21,09:34:03,car,EXIT,331,75,103
2026-01-21T09:34:04.089784,2026-01-21,09:34:04,car,EXIT,331,75,104
2026-01-21T09:34:09.749623,2026-01-21,09:34:09,car,EXIT,333,75,105
2026-01-21T09:34:12.729619,2026-01-21,09:34:12,car,EXIT,341,75,106
2026-01-21T09:34:14.071764,2026-01-21,09:34:14,car,ENTRY,342,78,106
2026-01-21T09:34:14.072988,2026-01-21,09:34:14,car,ENTRY,342,78,106
2026-01-21T09:34:14.073836,2026-01-21,09:34:14,car,ENTRY,342,78,106
2026-01-21T09:34:18.265371,2026-01-21,09:34:18,car,EXIT,347,78,107
2026-01-21T09:34:19.440202,2026-01-21,09:34:19,car,ENTRY,348,79,107
2026-01-21T09:34:20.702428,2026-01-21,09:34:20,car,EXIT,349,79,108
2026-01-21T09:34:21.190782,2026-01-21,09:34:21,car,ENTRY,349,80,108
2026-01-21T09:34:21.857109,2026-01-21,09:34:21,car,EXIT,349,80,109
2026-01-21T09:34:25.549462,2026-01-21,09:34:25,car,EXIT,353,80,110
2026-01-21T09:34:26.437024,2026-01-21,09:34:26,car,EXIT,353,80,111
2026-01-21T09:34:32.496634,2026-01-21,09:34:32,car,EXIT,355,80,112
2026-01-21T09:34:35.208836,2026-01-21,09:34:35,car,EXIT,363,80,113
2026-01-21T09:34:36.323482,2026-01-21,09:34:36,car,ENTRY,364,83,113
2026-01-21T09:34:36.325040,2026-01-21,09:34:36,car,ENTRY,364,83,113
2026-01-21T09:34:36.325979,2026-01-21,09:34:36,car,ENTRY,364,83,113
2026-01-21T09:34:40.398748,2026-01-21,09:34:40,car,EXIT,369,83,114
2026-01-21T09:34:41.637610,2026-01-21,09:34:41,car,ENTRY,370,84,114
2026-01-21T09:34:42.952097,2026-01-21,09:34:42,car,EXIT,371,84,115
2026-01-21T09:34:43.466183,2026-01-21,09:34:43,car,ENTRY,371,85,115
2026-01-21T09:34:44.435746,2026-01-21,09:34:44,car,EXIT,371,85,116
2026-01-21T09:34:48.102635,2026-01-21,09:34:48,car,EXIT,375,85,117
2026-01-21T09:34:49.004693,2026-01-21,09:34:49,car,EXIT,375,85,118
2026-01-21T09:34:54.683294,2026-01-21,09:34:54,car,EXIT,377,85,119
2026-01-21T09:34:57.411543,2026-01-21,09:34:57,car,EXIT,385,85,120
2026-01-21T09:34:58.506808,2026-01-21,09:34:58,car,ENTRY,386,88,120
2026-01-21T09:34:58.507989,2026-01-21,09:34:58,car,ENTRY,386,88,120
2026-01-21T09:34:58.508948,2026-01-21,09:34:58,car,ENTRY,386,88,120
2026-01-21T09:35:02.645518,2026-01-21,09:35:02,car,EXIT,391,88,121
2026-01-21T09:35:04.039368,2026-01-21,09:35:04,car,ENTRY,392,89,121
2026-01-21T09:35:05.296565,2026-01-21,09:35:05,car,EXIT,393,89,122
2026-01-21T09:35:05.786130,2026-01-21,09:35:05,car,ENTRY,393,90,122
2026-01-21T09:35:06.439063,2026-01-21,09:35:06,car,EXIT,393,90,123
2026-01-21T09:35:09.868305,2026-01-21,09:35:09,car,EXIT,397,90,124
2026-01-21T09:35:10.691164,2026-01-21,09:35:10,car,EXIT,397,90,125
2026-01-21T09:35:17.370773,2026-01-21,09:35:17,car,EXIT,399,0,1
2026-01-21T09:35:20.044202,2026-01-21,09:35:20,car,EXIT,407,0,2
2026-01-21T09:35:21.447948,2026-01-21,09:35:21,car,ENTRY,408,3,2
2026-01-21T09:35:21.449062,2026-01-21,09:35:21,car,ENTRY,408,3,2
2026-01-21T09:35:21.450006,2026-01-21,09:35:21,car,ENTRY,408,3,2
2026-01-21T09:35:25.701926,2026-01-21,09:35:25,car,EXIT,413,3,3
2026-01-21T09:35:26.890756,2026-01-21,09:35:26,car,ENTRY,414,4,3
2026-01-21T09:35:28.166978,2026-01-21,09:35:28,car,EXIT,415,4,4
2026-01-21T09:35:28.667470,2026-01-21,09:35:28,car,ENTRY,415,5,4
2026-01-21T09:35:29.608615,2026-01-21,09:35:29,car,EXIT,415,5,5
2026-01-21T09:35:33.177960,2026-01-21,09:35:33,car,EXIT,419,5,6
2026-01-21T09:35:34.021863,2026-01-21,09:35:34,car,EXIT,419,5,7
2026-01-21T09:35:39.941310,2026-01-21,09:35:39,car,EXIT,421,5,8
2026-01-21T09:35:42.927275,2026-01-21,09:35:42,car,EXIT,429,5,9
2026-01-21T09:35:44.064329,2026-01-21,09:35:44,car,ENTRY,430,8,9
2026-01-21T09:35:44.065517,2026-01-21,09:35:44,car,ENTRY,430,8,9
2026-01-21T09:35:44.066482,2026-01-21,09:35:44,car,ENTRY,430,8,9
2026-01-21T09:35:48.251159,2026-01-21,09:35:48,car,EXIT,435,8,10
2026-01-21T09:35:49.912260,2026-01-21,09:35:49,car,ENTRY,436,9,10
2026-01-21T09:35:51.299377,2026-01-21,09:35:51,car,EXIT,437,9,11
2026-01-21T09:35:51.857271,2026-01-21,09:35:51,car,ENTRY,437,10,11
2026-01-21T09:35:52.593178,2026-01-21,09:35:52,car,EXIT,437,10,12
2026-01-21T09:35:56.237457,2026-01-21,09:35:56,car,EXIT,441,10,13
2026-01-21T09:35:57.114358,2026-01-21,09:35:57,car,EXIT,441,10,14
2026-01-21T09:36:02.912284,2026-01-21,09:36:02,car,EXIT,443,10,15
2026-01-21T09:36:05.526477,2026-01-21,09:36:05,car,EXIT,451,10,16
2026-01-21T09:36:06.628241,2026-01-21,09:36:06,car,ENTRY,452,13,16
2026-01-21T09:36:06.629448,2026-01-21,09:36:06,car,ENTRY,452,13,16
2026-01-21T09:36:06.630402,2026-01-21,09:36:06,car,ENTRY,452,13,16
2026-01-21T09:36:10.564918,2026-01-21,09:36:10,car,EXIT,457,13,17
2026-01-21T09:36:11.719446,2026-01-21,09:36:11,car,ENTRY,458,14,17
2026-01-21T09:36:13.033951,2026-01-21,09:36:13,car,EXIT,459,14,18
2026-01-21T09:36:13.535311,2026-01-21,09:36:13,car,ENTRY,459,15,18
2026-01-21T09:36:14.218752,2026-01-21,09:36:14,car,EXIT,459,15,19
2026-01-21T09:36:17.717688,2026-01-21,09:36:17,car,EXIT,463,15,20
2026-01-21T09:36:18.552707,2026-01-21,09:36:18,car,EXIT,463,15,21
2026-01-21T09:36:26.021559,2026-01-21,09:36:26,car,EXIT,465,15,22
2026-01-21T09:36:28.871689,2026-01-21,09:36:28,car,EXIT,473,15,23
2026-01-21T09:36:30.097801,2026-01-21,09:36:30,car,ENTRY,474,18,23
2026-01-21T09:36:30.098892,2026-01-21,09:36:30,car,ENTRY,474,18,23
2026-01-21T09:36:30.099675,2026-01-21,09:36:30,car,ENTRY,474,18,23
2026-01-21T09:36:34.323282,2026-01-21,09:36:34,car,EXIT,479,18,24
2026-01-21T09:36:35.548541,2026-01-21,09:36:35,car,ENTRY,480,19,24
2026-01-21T09:36:36.848940,2026-01-21,09:36:36,car,EXIT,481,19,25
2026-01-21T09:36:37.349069,2026-01-21,09:36:37,car,ENTRY,481,20,25
2026-01-21T09:36:38.032328,2026-01-21,09:36:38,car,EXIT,481,20,26
2026-01-21T09:36:42.227731,2026-01-21,09:36:42,car,EXIT,485,20,27
2026-01-21T09:36:43.132982,2026-01-21,09:36:43,car,EXIT,485,20,28
2026-01-21T09:36:49.095204,2026-01-21,09:36:49,car,EXIT,487,20,29
2026-01-21T09:36:52.105121,2026-01-21,09:36:52,car,EXIT,495,20,30
2026-01-21T09:36:54.012082,2026-01-21,09:36:54,car,ENTRY,496,23,30
2026-01-21T09:36:54.013393,2026-01-21,09:36:54,car,ENTRY,496,23,30
2026-01-21T09:36:54.014512,2026-01-21,09:36:54,car,ENTRY,496,23,30
2026-01-21T09:36:59.495102,2026-01-21,09:36:59,car,EXIT,501,23,31
2026-01-21T09:37:00.827734,2026-01-21,09:37:00,car,ENTRY,502,24,31
2026-01-21T09:37:02.304402,2026-01-21,09:37:02,car,EXIT,503,24,32
2026-01-21T09:37:03.973988,2026-01-21,09:37:03,car,ENTRY,503,25,32
2026-01-21T09:37:08.173099,2026-01-21,09:37:08,car,EXIT,503,25,33
2026-01-21T09:37:15.187891,2026-01-21,09:37:15,car,EXIT,507,25,34
2026-01-21T09:37:16.676626,2026-01-21,09:37:16,car,EXIT,507,25,35
2026-01-21T09:37:29.407903,2026-01-21,09:37:29,car,EXIT,509,25,36
2026-01-21T09:37:32.750056,2026-01-21,09:37:32,car,EXIT,517,25,37
2026-01-21T09:37:34.496194,2026-01-21,09:37:34,car,ENTRY,518,28,37
2026-01-21T09:37:34.499073,2026-01-21,09:37:34,car,ENTRY,518,28,37
2026-01-21T09:37:34.500398,2026-01-21,09:37:34,car,ENTRY,518,28,37
2026-01-21T09:37:40.044573,2026-01-21,09:37:40,car,EXIT,523,28,38
2026-01-21T09:37:41.429523,2026-01-21,09:37:41,car,ENTRY,524,29,38
2026-01-21T09:37:42.974124,2026-01-21,09:37:42,car,EXIT,525,29,39
2026-01-21T09:37:43.544165,2026-01-21,09:37:43,car,ENTRY,525,30,39
2026-01-21T09:37:44.327653,2026-01-21,09:37:44,car,EXIT,525,30,40
2026-01-21T09:37:48.770011,2026-01-21,09:37:48,car,EXIT,529,30,41
2026-01-21T09:37:49.658858,2026-01-21,09:37:49,car,EXIT,529,30,42
2026-01-21T09:37:55.722678,2026-01-21,09:37:55,car,EXIT,531,30,43
2026-01-21T09:37:58.441045,2026-01-21,09:37:58,car,EXIT,539,30,44
2026-01-21T09:37:59.596571,2026-01-21,09:37:59,car,ENTRY,540,33,44
2026-01-21T09:37:59.597653,2026-01-21,09:37:59,car,ENTRY,540,33,44
2026-01-21T09:37:59.598735,2026-01-21,09:37:59,car,ENTRY,540,33,44
2026-01-21T09:38:03.784295,2026-01-21,09:38:03,car,EXIT,545,33,45
2026-01-21T09:38:05.057516,2026-01-21,09:38:05,car,ENTRY,546,34,45
2026-01-21T09:38:06.406451,2026-01-21,09:38:06,car,EXIT,547,34,46
2026-01-21T09:38:06.934802,2026-01-21,09:38:06,car,ENTRY,547,35,46
2026-01-21T09:38:07.644056,2026-01-21,09:38:07,car,EXIT,547,35,47
2026-01-21T09:38:11.342043,2026-01-21,09:38:11,car,EXIT,551,35,48
2026-01-21T09:38:12.500213,2026-01-21,09:38:12,car,EXIT,551,35,49
2026-01-21T09:38:19.074231,2026-01-21,09:38:19,car,EXIT,553,35,50
2026-01-21T09:38:21.951506,2026-01-21,09:38:21,car,EXIT,561,35,51
2026-01-21T09:38:23.172162,2026-01-21,09:38:23,car,ENTRY,562,38,51
2026-01-21T09:38:23.173616,2026-01-21,09:38:23,car,ENTRY,562,38,51
2026-01-21T09:38:23.175179,2026-01-21,09:38:23,car,ENTRY,562,38,51
2026-01-21T09:38:27.761879,2026-01-21,09:38:27,car,EXIT,567,38,52
2026-01-21T09:38:29.132255,2026-01-21,09:38:29,car,ENTRY,568,39,52
2026-01-21T09:38:30.544237,2026-01-21,09:38:30,car,EXIT,569,39,53
2026-01-21T09:38:31.119171,2026-01-21,09:38:31,car,ENTRY,569,40,53
2026-01-21T09:38:31.858327,2026-01-21,09:38:31,car,EXIT,569,40,54
2026-01-21T09:38:35.872364,2026-01-21,09:38:35,car,EXIT,573,40,55
2026-01-21T09:38:36.797660,2026-01-21,09:38:36,car,EXIT,573,40,56
2026-01-21T09:38:43.144563,2026-01-21,09:38:43,car,EXIT,575,40,57
2026-01-21T09:38:46.055777,2026-01-21,09:38:46,car,EXIT,583,40,58
2026-01-21T09:38:47.266701,2026-01-21,09:38:47,car,ENTRY,584,43,58
2026-01-21T09:38:47.268061,2026-01-21,09:38:47,car,ENTRY,584,43,58
2026-01-21T09:38:47.269017,2026-01-21,09:38:47,car,ENTRY,584,43,58
2026-01-21T09:38:51.611480,2026-01-21,09:38:51,car,EXIT,589,43,59
2026-01-21T09:38:53.000795,2026-01-21,09:38:53,car,ENTRY,590,44,59
2026-01-21T09:38:54.447679,2026-01-21,09:38:54,car,EXIT,591,44,60
2026-01-21T09:38:55.020886,2026-01-21,09:38:55,car,ENTRY,591,45,60
2026-01-21T09:38:55.787095,2026-01-21,09:38:55,car,EXIT,591,45,61
2026-01-21T09:38:59.586027,2026-01-21,09:38:59,car,EXIT,595,45,62
2026-01-21T09:39:00.508085,2026-01-21,09:39:00,car,EXIT,595,45,63
2026-01-21T09:39:06.785970,2026-01-21,09:39:06,car,EXIT,597,45,64
2026-01-21T09:39:09.641560,2026-01-21,09:39:09,car,EXIT,605,45,65
2026-01-21T09:39:10.840276,2026-01-21,09:39:10,car,ENTRY,606,48,65
2026-01-21T09:39:10.842883,2026-01-21,09:39:10,car,ENTRY,606,48,65
2026-01-21T09:39:10.843876,2026-01-21,09:39:10,car,ENTRY,606,48,65
2026-01-21T09:39:15.189512,2026-01-21,09:39:15,car,EXIT,611,48,66
2026-01-21T09:39:16.472256,2026-01-21,09:39:16,car,ENTRY,612,49,66
2026-01-21T09:39:18.080273,2026-01-21,09:39:18,car,EXIT,613,49,67
2026-01-21T09:39:18.625916,2026-01-21,09:39:18,car,ENTRY,613,50,67
2026-01-21T09:39:19.400657,2026-01-21,09:39:19,car,EXIT,613,50,68
2026-01-21T09:39:23.706235,2026-01-21,09:39:23,car,EXIT,617,50,69
2026-01-21T09:39:24.805681,2026-01-21,09:39:24,car,EXIT,617,50,70
2026-01-21T09:39:31.868497,2026-01-21,09:39:31,car,EXIT,619,50,71
2026-01-21T09:39:34.884887,2026-01-21,09:39:34,car,EXIT,627,50,72
2026-01-21T09:39:36.175218,2026-01-21,09:39:36,car,ENTRY,628,53,72
2026-01-21T09:39:36.176648,2026-01-21,09:39:36,car,ENTRY,628,53,72
2026-01-21T09:39:36.177598,2026-01-21,09:39:36,car,ENTRY,628,53,72
2026-01-21T09:39:40.675198,2026-01-21,09:39:40,car,EXIT,633,53,73
2026-01-21T09:39:43.481935,2026-01-21,09:39:43,car,ENTRY,634,54,73
2026-01-21T09:39:45.711477,2026-01-21,09:39:45,car,EXIT,635,54,74
2026-01-21T09:39:46.528424,2026-01-21,09:39:46,car,ENTRY,635,55,74
2026-01-21T09:39:47.567473,2026-01-21,09:39:47,car,EXIT,635,55,75
2026-01-21T09:39:52.326483,2026-01-21,09:39:52,car,EXIT,639,55,76
2026-01-21T09:39:53.237388,2026-01-21,09:39:53,car,EXIT,639,55,77
2026-01-21T09:39:59.552298,2026-01-21,09:39:59,car,EXIT,641,55,78
2026-01-21T09:40:02.848424,2026-01-21,09:40:02,car,EXIT,649,55,79
2026-01-21T09:40:04.101428,2026-01-21,09:40:04,car,ENTRY,650,58,79
2026-01-21T09:40:04.102642,2026-01-21,09:40:04,car,ENTRY,650,58,79
2026-01-21T09:40:04.103797,2026-01-21,09:40:04,car,ENTRY,650,58,79
2026-01-21T09:40:08.587090,2026-01-21,09:40:08,car,EXIT,655,58,80
2026-01-21T09:40:09.883633,2026-01-21,09:40:09,car,ENTRY,656,59,80
2026-01-21T09:40:11.277533,2026-01-21,09:40:11,car,EXIT,657,59,81
2026-01-21T09:40:11.875086,2026-01-21,09:40:11,car,ENTRY,657,60,81
2026-01-21T09:40:12.643600,2026-01-21,09:40:12,car,EXIT,657,60,82
2026-01-21T09:40:17.402046,2026-01-21,09:40:17,car,EXIT,661,60,83
2026-01-21T09:40:18.336295,2026-01-21,09:40:18,car,EXIT,661,60,84
2026-01-21T09:40:25.100542,2026-01-21,09:40:25,car,EXIT,663,60,85
2026-01-21T09:40:28.112849,2026-01-21,09:40:28,car,EXIT,671,60,86
2026-01-21T09:40:29.566857,2026-01-21,09:40:29,car,ENTRY,672,63,86
2026-01-21T09:40:29.567956,2026-01-21,09:40:29,car,ENTRY,672,63,86
2026-01-21T09:40:29.568973,2026-01-21,09:40:29,car,ENTRY,672,63,86
2026-01-21T09:40:33.931914,2026-01-21,09:40:33,car,EXIT,677,63,87
2026-01-21T09:40:35.159691,2026-01-21,09:40:35,car,ENTRY,678,64,87
2026-01-21T09:40:36.525916,2026-01-21,09:40:36,car,EXIT,679,64,88
2026-01-21T09:40:37.046265,2026-01-21,09:40:37,car,ENTRY,679,65,88
2026-01-21T09:40:37.757660,2026-01-21,09:40:37,car,EXIT,679,65,89
2026-01-21T09:40:42.677232,2026-01-21,09:40:42,car,EXIT,683,65,90
2026-01-21T09:40:43.873154,2026-01-21,09:40:43,car,EXIT,683,65,91
2026-01-21T09:40:50.398538,2026-01-21,09:40:50,car,EXIT,685,65,92
2026-01-21T09:40:53.249796,2026-01-21,09:40:53,car,EXIT,693,65,93
2026-01-21T09:40:54.406892,2026-01-21,09:40:54,car,ENTRY,694,68,93
2026-01-21T09:40:54.408064,2026-01-21,09:40:54,car,ENTRY,694,68,93
2026-01-21T09:40:54.408961,2026-01-21,09:40:54,car,ENTRY,694,68,93
2026-01-21T09:40:58.603548,2026-01-21,09:40:58,car,EXIT,699,68,94
2026-01-21T09:40:59.840962,2026-01-21,09:40:59,car,ENTRY,700,69,94
2026-01-21T09:41:01.200568,2026-01-21,09:41:01,car,EXIT,701,69,95
2026-01-21T09:41:01.731957,2026-01-21,09:41:01,car,ENTRY,701,70,95
2026-01-21T09:41:02.433735,2026-01-21,09:41:02,car,EXIT,701,70,96
2026-01-21T09:41:06.192931,2026-01-21,09:41:06,car,EXIT,705,70,97
2026-01-21T09:41:07.060648,2026-01-21,09:41:07,car,EXIT,705,70,98
2026-01-21T09:41:13.660810,2026-01-21,09:41:13,car,EXIT,707,70,99
2026-01-21T09:41:16.586025,2026-01-21,09:41:16,car,EXIT,715,70,100
2026-01-21T09:41:17.791800,2026-01-21,09:41:17,car,ENTRY,716,73,100
2026-01-21T09:41:17.793090,2026-01-21,09:41:17,car,ENTRY,716,73,100
2026-01-21T09:41:17.793924,2026-01-21,09:41:17,car,ENTRY,716,73,100
2026-01-21T09:41:22.309302,2026-01-21,09:41:22,car,EXIT,721,73,101
2026-01-21T09:41:23.679953,2026-01-21,09:41:23,car,ENTRY,722,74,101
2026-01-21T09:41:25.070096,2026-01-21,09:41:25,car,EXIT,723,74,102
2026-01-21T09:41:25.671029,2026-01-21,09:41:25,car,ENTRY,723,75,102
2026-01-21T09:41:26.353824,2026-01-21,09:41:26,car,EXIT,723,75,103
2026-01-21T09:41:30.750211,2026-01-21,09:41:30,car,EXIT,727,75,104
2026-01-21T09:41:32.044710,2026-01-21,09:41:32,car,EXIT,727,75,105
2026-01-21T09:41:39.067985,2026-01-21,09:41:39,car,EXIT,729,75,106
2026-01-21T09:41:41.941647,2026-01-21,09:41:41,car,EXIT,737,75,107
2026-01-21T09:41:43.112451,2026-01-21,09:41:43,car,ENTRY,738,78,107
2026-01-21T09:41:43.113698,2026-01-21,09:41:43,car,ENTRY,738,78,107
2026-01-21T09:41:43.114532,2026-01-21,09:41:43,car,ENTRY,738,78,107
2026-01-21T09:41:47.784032,2026-01-21,09:41:47,car,EXIT,743,78,108
2026-01-21T09:41:49.089104,2026-01-21,09:41:49,car,ENTRY,744,79,108
2026-01-21T09:41:50.415241,2026-01-21,09:41:50,car,EXIT,745,79,109
2026-01-21T09:41:50.948763,2026-01-21,09:41:50,car,ENTRY,745,80,109
2026-01-21T09:41:51.647951,2026-01-21,09:41:51,car,EXIT,745,80,110
2026-01-21T09:41:55.287665,2026-01-21,09:41:55,car,EXIT,749,80,111
2026-01-21T09:41:56.581456,2026-01-21,09:41:56,car,EXIT,749,80,112
2026-01-21T09:42:03.067472,2026-01-21,09:42:03,car,EXIT,751,80,113
2026-01-21T09:42:05.914337,2026-01-21,09:42:05,car,EXIT,759,80,114
2026-01-21T09:42:07.272349,2026-01-21,09:42:07,car,ENTRY,760,83,114
2026-01-21T09:42:07.273640,2026-01-21,09:42:07,car,ENTRY,760,83,114
2026-01-21T09:42:07.274546,2026-01-21,09:42:07,car,ENTRY,760,83,114
2026-01-21T09:42:12.828711,2026-01-21,09:42:12,car,EXIT,765,83,115
2026-01-21T09:42:14.708046,2026-01-21,09:42:14,car,ENTRY,766,84,115
2026-01-21T09:42:16.359623,2026-01-21,09:42:16,car,EXIT,767,84,116
2026-01-21T09:42:16.945873,2026-01-21,09:42:16,car,ENTRY,767,85,116
2026-01-21T09:42:17.931354,2026-01-21,09:42:17,car,EXIT,767,85,117
2026-01-21T09:42:22.712882,2026-01-21,09:42:22,car,EXIT,771,85,118
2026-01-21T09:42:23.758057,2026-01-21,09:42:23,car,EXIT,771,85,119
2026-01-21T09:42:30.094249,2026-01-21,09:42:30,car,EXIT,773,85,120
2026-01-21T09:42:32.876528,2026-01-21,09:42:32,car,EXIT,781,85,121
2026-01-21T09:42:34.041126,2026-01-21,09:42:34,car,ENTRY,782,88,121
2026-01-21T09:42:34.042431,2026-01-21,09:42:34,car,ENTRY,782,88,121
2026-01-21T09:42:34.043378,2026-01-21,09:42:34,car,ENTRY,782,88,121
2026-01-21T09:42:38.246839,2026-01-21,09:42:38,car,EXIT,787,88,122
2026-01-21T09:42:39.525237,2026-01-21,09:42:39,car,ENTRY,788,89,122
2026-01-21T09:42:40.900935,2026-01-21,09:42:40,car,EXIT,789,89,123
2026-01-21T09:42:41.425446,2026-01-21,09:42:41,car,ENTRY,789,90,123
2026-01-21T09:42:42.132471,2026-01-21,09:42:42,car,EXIT,789,90,124
2026-01-21T09:42:45.916959,2026-01-21,09:42:45,car,EXIT,793,90,125
2026-01-21T09:42:46.836092,2026-01-21,09:42:46,car,EXIT,793,90,126
2026-01-21T09:42:53.098575,2026-01-21,09:42:53,car,EXIT,795,90,127
2026-01-21T09:42:56.051702,2026-01-21,09:42:56,car,EXIT,803,90,128
2026-01-21T09:42:57.217353,2026-01-21,09:42:57,car,ENTRY,804,93,128
2026-01-21T09:42:57.218583,2026-01-21,09:42:57,car,ENTRY,804,93,128
2026-01-21T09:42:57.219720,2026-01-21,09:42:57,car,ENTRY,804,93,128
2026-01-21T09:43:01.359381,2026-01-21,09:43:01,car,EXIT,809,93,129
2026-01-21T09:43:02.607260,2026-01-21,09:43:02,car,ENTRY,810,94,129
2026-01-21T09:43:03.955043,2026-01-21,09:43:03,car,EXIT,811,94,130
2026-01-21T09:43:04.481266,2026-01-21,09:43:04,car,ENTRY,811,95,130
2026-01-21T09:43:05.192875,2026-01-21,09:43:05,car,EXIT,811,95,131
2026-01-21T09:43:08.851152,2026-01-21,09:43:08,car,EXIT,815,95,132
2026-01-21T09:43:09.720541,2026-01-21,09:43:09,car,EXIT,815,95,133
2026-01-21T09:43:15.713290,2026-01-21,09:43:15,car,EXIT,817,95,134
2026-01-21T09:43:18.450774,2026-01-21,09:43:18,car,EXIT,825,95,135
2026-01-21T09:43:19.609990,2026-01-21,09:43:19,car,ENTRY,826,98,135
2026-01-21T09:43:19.611154,2026-01-21,09:43:19,car,ENTRY,826,98,135
2026-01-21T09:43:19.612161,2026-01-21,09:43:19,car,ENTRY,826,98,135
2026-01-21T09:43:23.738067,2026-01-21,09:43:23,car,EXIT,831,98,136
2026-01-21T09:43:24.986432,2026-01-21,09:43:24,car,ENTRY,832,99,136
2026-01-21T09:43:26.341912,2026-01-21,09:43:26,car,EXIT,833,99,137
2026-01-21T09:43:26.881926,2026-01-21,09:43:26,car,ENTRY,833,100,137
2026-01-21T09:43:27.582820,2026-01-21,09:43:27,car,EXIT,833,100,138
2026-01-21T09:43:31.340496,2026-01-21,09:43:31,car,EXIT,837,100,139
2026-01-21T09:43:32.222139,2026-01-21,09:43:32,car,EXIT,837,100,140
2026-01-21T09:43:38.530961,2026-01-21,09:43:38,car,EXIT,839,100,141
2026-01-21T09:43:41.347687,2026-01-21,09:43:41,car,EXIT,847,100,142
2026-01-21T09:43:42.515731,2026-01-21,09:43:42,car,ENTRY,848,103,142
2026-01-21T09:43:42.516916,2026-01-21,09:43:42,car,ENTRY,848,103,142
2026-01-21T09:43:42.518242,2026-01-21,09:43:42,car,ENTRY,848,103,142
2026-01-21T09:43:46.733250,2026-01-21,09:43:46,car,EXIT,853,103,143
2026-01-21T09:43:47.971694,2026-01-21,09:43:47,car,ENTRY,854,104,143
2026-01-21T09:43:49.277617,2026-01-21,09:43:49,car,EXIT,855,104,144
2026-01-21T09:43:49.800127,2026-01-21,09:43:49,car,ENTRY,855,105,144
2026-01-21T09:43:50.523953,2026-01-21,09:43:50,car,EXIT,855,105,145
2026-01-21T09:43:54.169145,2026-01-21,09:43:54,car,EXIT,859,105,146
2026-01-21T09:43:55.088277,2026-01-21,09:43:55,car,EXIT,859,105,147
2026-01-21T09:44:01.212270,2026-01-21,09:44:01,car,EXIT,861,105,148
2026-01-21T09:44:04.085989,2026-01-21,09:44:04,car,EXIT,869,105,149
2026-01-21T09:44:05.225576,2026-01-21,09:44:05,car,ENTRY,870,108,149
2026-01-21T09:44:05.226800,2026-01-21,09:44:05,car,ENTRY,870,108,149
2026-01-21T09:44:05.228156,2026-01-21,09:44:05,car,ENTRY,870,108,149
2026-01-21T09:44:09.425646,2026-01-21,09:44:09,car,EXIT,875,108,150
2026-01-21T09:44:10.716866,2026-01-21,09:44:10,car,ENTRY,876,109,150
2026-01-21T09:44:12.109224,2026-01-21,09:44:12,car,EXIT,877,109,151
